total apps: 9,,,,,,,,,,
Total number of requests: 174,,,,,,,,,,
Total number of GET requests: 160,,,,,,,,,,
Percentage of GET requests: 91.95402298850574%,,,,,,,,,,
Average number of requests per app: 19.333333333333332,,,,,,,,,,
Average number of GET requests per app: 17.77777777777778,,,,,,,,,,
Average number of expire requests: 56,,,,,,,,,,
Percentage of expire requests: 32.18390804597701%,,,,,,,,,,
Average number of expire requests per app: 6.222222222222222,,,,,,,,,,
Average data length per request: 102755.84126984127,,,,,,,,,,
Exceptions: 0,,,,,,,,,,
,,,,,,,,,,
prefix,id,body,stmt,urlString,isDoOutput,length,cacheControl,expires,age,setCookie,,,
"I/System.out(23673): URLConn","12","<com.cc.promote.service.DownloadService: java.lang.String b(java.lang.String,java.io.File)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/water/cover.jpg","false","43099","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","13","<com.cc.promote.service.DownloadService: java.lang.String b(java.lang.String,java.io.File)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/incollage/xxhdpi/icon.png","false","6792","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","14","<com.cc.promote.service.DownloadService: java.lang.String b(java.lang.String,java.io.File)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/xmusic/hdpi/icon.png","false","6648","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","15","<com.cc.promote.service.DownloadService: java.lang.String b(java.lang.String,java.io.File)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/xmusic/cover/en/hdpi/cover.jpg","false","26158","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","16","<com.cc.promote.service.DownloadService: java.lang.String b(java.lang.String,java.io.File)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/player/icon.png","false","2628","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","17","<com.cc.promote.service.DownloadService: java.lang.String b(java.lang.String,java.io.File)>","$r7 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/player/cover.png","false","89186","public, max-age=0","Not found","Not found","Not found"
"I/System.out(23673): URLConn","18","<com.vungle.publisher.ct: java.lang.String a(java.net.HttpURLConnection)>","$r9 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://api.vungle.com/api/v4/config","true","Not found","Not found","Not found","Not found","Not found"
"I/System.out(23673): URLConn","19","<com.vungle.publisher.ct: java.lang.String a(java.net.HttpURLConnection)>","$r9 = virtualinvoke $r1.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://api.vungle.com/api/v4/requestAd","true","Not found","Not found","Not found","Not found","Not found"
"I/System.out(23673): URLConn","20","<com.vungle.publisher.net.http.DownloadHttpResponseHandler: void a(com.vungle.publisher.net.http.HttpTransaction,com.vungle.publisher.net.http.HttpResponse)>","$r9 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://cdn-lb.vungle.com/zen/Combat-1280x720-Q2.mp4","false","6060760","Not found","Not found","Not found","Not found"
"I/System.out(23673): URLConn","21","<com.vungle.publisher.net.http.DownloadHttpResponseHandler: void a(com.vungle.publisher.net.http.HttpTransaction,com.vungle.publisher.net.http.HttpResponse)>","$r9 = virtualinvoke $r6.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","https://cdn-lb.vungle.com/bundles/5ac64bad3f200972bde2a6cb-1.zip","false","1294475","Not found","Not found","Not found","Not found"
"I/System.out(23673): URLConn","22","<com.camerasideas.advertisement.a: byte[] a(java.lang.String[])>","$r7 = virtualinvoke $r4.<java.net.HttpURLConnection: java.io.InputStream getInputStream()>()","http://ad.myinstashot.com/images/instashot/icon_update.png","false","908","public, max-age=0","Not found","Not found","Not found"
